date,phase,weekday,pnl,is_thursday
2024-08-21,backtest_1000_obs,Wednesday,-0.87698,False
2024-08-22,backtest_1000_obs,Thursday,1.003623,True
2024-08-23,backtest_1000_obs,Friday,0.329935,False
2024-08-26,backtest_1000_obs,Monday,1.252906,False
2024-08-27,backtest_1000_obs,Tuesday,-0.342186,False
2024-08-28,backtest_1000_obs,Wednesday,-1.184069,False
2024-08-29,backtest_1000_obs,Thursday,-0.383838,True
2024-08-30,backtest_1000_obs,Friday,2.352549,False
2024-09-02,backtest_1000_obs,Monday,-0.604074,False
2024-09-03,backtest_1000_obs,Tuesday,0.433992,False
2024-09-04,backtest_1000_obs,Wednesday,0.474666,False
2024-09-05,backtest_1000_obs,Thursday,1.468905,True
2024-09-06,backtest_1000_obs,Friday,0.343172,False
2024-09-09,backtest_1000_obs,Monday,-1.339827,False
2024-09-10,backtest_1000_obs,Tuesday,-0.819004,False
2024-09-11,backtest_1000_obs,Wednesday,1.026596,False
2024-09-12,backtest_1000_obs,Thursday,-1.135375,True
2024-09-13,backtest_1000_obs,Friday,-0.433983,False
2024-09-16,backtest_1000_obs,Monday,-0.146366,False
2024-09-17,backtest_1000_obs,Tuesday,0.592619,False
2024-09-18,backtest_1000_obs,Wednesday,0.412276,False
2024-09-19,backtest_1000_obs,Thursday,-0.746687,True
2024-09-20,backtest_1000_obs,Friday,-0.482852,False
2024-09-23,backtest_1000_obs,Monday,-1.113239,False
2024-09-24,backtest_1000_obs,Tuesday,0.268773,False
2024-09-25,backtest_1000_obs,Wednesday,0.051747,False
2024-09-26,backtest_1000_obs,Thursday,1.069129,True
2024-09-27,backtest_1000_obs,Friday,1.592175,False
2024-09-30,backtest_1000_obs,Monday,-0.294997,False
2024-10-01,backtest_1000_obs,Tuesday,1.791026,False
2024-10-02,backtest_1000_obs,Wednesday,0.627046,False
2024-10-03,backtest_1000_obs,Thursday,1.301667,True
2024-10-04,backtest_1000_obs,Friday,-1.672347,False
2024-10-07,backtest_1000_obs,Monday,-1.114121,False
2024-10-08,backtest_1000_obs,Tuesday,0.924999,False
2024-10-09,backtest_1000_obs,Wednesday,-0.108826,False
2024-10-10,backtest_1000_obs,Thursday,2.142569,True
2024-10-11,backtest_1000_obs,Friday,0.128585,False
2024-10-14,backtest_1000_obs,Monday,-0.567811,False
2024-10-15,backtest_1000_obs,Tuesday,-0.858653,False
2024-10-16,backtest_1000_obs,Wednesday,-0.144955,False
2024-10-17,backtest_1000_obs,Thursday,0.69441,True
2024-10-18,backtest_1000_obs,Friday,-0.305592,False
2024-10-21,backtest_1000_obs,Monday,-0.547312,False
2024-10-22,backtest_1000_obs,Tuesday,0.261746,False
2024-10-23,backtest_1000_obs,Wednesday,-0.843001,False
2024-10-24,backtest_1000_obs,Thursday,1.682335,True
2024-10-25,backtest_1000_obs,Friday,-1.360656,False
2024-10-28,backtest_1000_obs,Monday,0.431705,False
2024-10-29,backtest_1000_obs,Tuesday,1.705253,False
2024-10-30,backtest_1000_obs,Wednesday,0.226322,False
2024-10-31,backtest_1000_obs,Thursday,0.455595,True
2024-11-01,backtest_1000_obs,Friday,-1.156529,False
2024-11-04,live_20_obs,Monday,-0.227699,False
2024-11-05,live_20_obs,Tuesday,0.084168,False
2024-11-06,live_20_obs,Wednesday,1.243649,False
2024-11-07,live_20_obs,Thursday,-1.507624,True
2024-11-08,live_20_obs,Friday,1.545951,False
2024-11-11,live_20_obs,Monday,-0.92215,False
2024-11-12,live_20_obs,Tuesday,0.164757,False
2024-11-13,live_20_obs,Wednesday,0.588778,False
2024-11-14,live_20_obs,Thursday,-1.807587,True
2024-11-15,live_20_obs,Friday,0.57139,False
2024-11-18,live_20_obs,Monday,1.441675,False
2024-11-19,live_20_obs,Tuesday,-0.600815,False
2024-11-20,live_20_obs,Wednesday,1.584618,False
2024-11-21,live_20_obs,Thursday,-0.79952,True
2024-11-22,live_20_obs,Friday,0.337448,False
2024-11-25,live_20_obs,Monday,0.739831,False
2024-11-26,live_20_obs,Tuesday,0.902645,False
2024-11-27,live_20_obs,Wednesday,-0.955996,False
2024-11-28,live_20_obs,Thursday,-0.941953,True
2024-11-29,live_20_obs,Friday,0.993421,False
