Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
27-10-2017,416.3019104,1134.753052,483.6146545,2651.480225,1783.730957,501.9718323,366.8225708,430.9363098,2039.077148,600.6085815,171.3822174,825.7047119,2249.178711,2814.589111,1148.719604,371.0904846,858.6340942,,3074.901855,259.5469666,1145.443604,287.6720276,219.0506592,90.21893311,1568.366699,400.4226379,226.3037109,1025.947998,1105.297852,647.9669189,7621.00293,110.6449661,6531.087891,131.3406525,116.7293854,898.2302856,653.4515381,18593.27734,297.6837463,522.0009155,1145.286377,209.2436218,428.5643005,27.20957184,388.3595581,570.5114746,514.375,4336.487305,217.2721405
30-10-2017,414.1339111,1132.837158,481.6740112,2637.05835,1769.316284,498.0728455,372.589447,437.684967,2104.963867,601.5696411,171.234024,827.4109497,2290.077881,2864.07373,1160.045288,363.0172119,870.1157837,,3112.539795,262.5744629,1121.855835,287.098877,215.6349335,90.50157166,1562.005615,399.47052,225.0668793,1025.848145,1116.39917,641.9200439,7696.88916,111.0402222,6575.717285,133.1965485,117.0877075,910.4501343,646.3466797,18610.1875,298.5929565,525.0385132,1159.422974,215.2220001,435.193634,26.88947868,395.818634,597.8259888,510.1055908,4368.132813,214.5649414
31-10-2017,414.6639404,1133.748901,520.6358643,2616.892334,1765.687866,499.6184998,376.3066406,441.5032959,2057.771973,603.05896,169.7818909,836.5106812,2280.35791,2851.895264,1187.82666,371.4594421,866.9996948,,3126.262939,257,1124.809814,286.6690063,216.0822296,90.33851624,1568.173828,395.5021057,220.4605865,1022.009583,1103.177002,627.9354248,7711.916504,110.2192612,6593.341797,136.4087067,116.7845154,908.8563232,653.3527832,18504.66211,292.6593933,524.8486328,1162.879883,215.3643341,427.0689392,26.34850883,392.9653931,614.2145996,494.574707,4298.590332,215.1502838
01-11-2017,417.3136597,1129.044189,532.5284424,2602.952148,1771.71875,500.8401184,375.0560303,478.7095947,2083.386475,602.2422485,169.8411713,875.5162354,2210.908447,2736.557617,1207.380127,365.7383118,873.0880127,,3101.455078,264.592804,1150.930054,299.3738098,219.4573059,90.62116241,1583.015625,397.7330017,225.8345795,1021.311646,1096.859253,630.713623,7737.415039,109.9152069,6665.021484,136.3373108,115.957634,920.1584473,638.501709,18842.58984,306.1056519,520.8617554,1153.506836,216.1709442,436.3898926,26.47954178,398.2234802,616.3418579,483.9010925,4323.252441,214.7844238
02-11-2017,421.312439,1131.396729,529.5926514,2604.037109,1775.101807,496.8064575,377.1751404,482.3503113,2066.265869,611.1305542,172.5972595,1016.988525,2264.626953,2755.19043,1252.052979,373.2432556,873.5195923,,3033.650391,260.2677917,1135.834106,302.4783325,216.0415802,90.21893311,1568.511108,395.9525757,227.0714264,1016.525879,1092.932983,623.5228882,7725.581543,109.6111755,6637.834473,134.1958771,118.6312332,914.4107056,634.2584229,18742.5918,300.8419495,534.8634644,1163.832642,214.7949829,433.5487671,26.43462181,381.4711609,633.4557495,482.1995544,4296.734863,214.5649414
03-11-2017,418.9998474,1125.68396,537.5043945,2585.035645,1801.333008,501.8371887,370.4007874,480.6187744,2066.022217,615.0701294,169.8411713,995.0449219,2271.858887,2763.569336,1246.680542,368.5663452,877.642395,,2995.646484,258.4417114,1134.004639,301.7619324,215.8382874,89.84931183,1613.807617,397.5614929,227.4126434,1012.487915,1114.63916,621.374939,7719.570801,110.6449661,6752.231934,139.1647644,115.792244,913.1549683,633.7650757,18556.81641,311.0343323,523.2823486,1161.151855,213.798584,446.3089905,26.53944397,377.8027344,637.9034424,479.9100952,4273.244629,215.5161133
06-11-2017,421.6014709,1115.986816,531.9313354,2578.929443,1786.673096,499.5437317,364.2170105,472.8933411,2059.34668,629.1954346,169.7226257,994.3813477,2246.643311,2750.585205,1245.422363,367.6526489,876.6356201,,2995.485107,262.334198,1135.010864,301.9529419,215.4316254,89.28401184,1588.268066,398.4409485,228.6068573,1006.754883,1105.342896,637.904541,7804.849121,109.0030746,6917.088379,144.5325928,116.1505737,900.7902222,648.0735474,18368.34961,314.8624573,513.7422485,1181.293823,222.7187042,461.4617615,26.46082115,375.3571777,757.7490845,471.4331055,4324.668945,219.3940125
07-11-2017,415.8201599,1095.92041,524.6166382,2540.203369,1767.600098,496.691803,362.2716064,456.7321167,2061.98584,583.7929077,168.7150116,964.0014648,2233.260254,2756.911133,1215.898315,381.4442139,874.2866211,,2989.515869,256.5194397,1129.155396,298.4663391,215.756958,87.01196289,1594.339722,409.9389648,225.2373962,1010.294373,1093.023315,632.1144409,7720.415039,108.4861908,7009.125,140.5792542,114.469223,875.8676147,633.8637695,18444.79297,303.569519,500.8322144,1201.014893,213.5138855,450.446106,25.95167351,383.5498962,728.8391113,457.7585449,4271.633789,221.1500397
08-11-2017,414.0376282,1125.444092,542.2315674,2562.218018,1741.270752,500.8500366,361.4378357,439.8161316,2063.981445,598.2543945,170.7302094,963.6223145,2203.771729,2760.047607,1213.430054,382.2490234,875.3651733,,2941.646484,252.8192291,1130.161743,291.8273621,215.8382874,86.31621552,1613.711182,408.5661011,223.8726349,1008.400085,1099.47644,638.3013306,7731.404297,107.2395401,7130.491211,139.6725464,114.7448273,857.6102295,623.2557373,18074.56055,296.2481995,510.5147095,1212.072144,213.0394287,436.8385315,25.9498024,399.3647156,718.6867676,455.3763123,4268.849609,221.2597656
09-11-2017,417.6027527,1147.910767,537.8030396,2571.015869,1719.010864,499.2595215,362.7927246,447.7635803,2110.308594,590.5192871,167.8852539,956.8449707,2225.841553,2729.789063,1188.020264,381.0961609,876.276123,,2921.508057,253.059494,1146.264038,297.3677368,211.4873199,85.79441833,1606.338623,409.5099792,225.1947937,1002.36792,1097.400635,635.6398315,7705.85791,108.2733383,7103.666504,137.5326538,114.6621704,869.878418,649.2576904,17703.00781,300.2199097,506.8125916,1212.692505,228.1751862,438.7824402,26.33353615,399.6500549,752.1410522,460.6976318,4261.768555,221.332962
10-11-2017,416.3019104,1131.588745,542.1818848,2613.879395,1711.166016,501.3236694,355.8098145,447.0531311,2161.337402,585.4745483,168.5372009,963.4327393,2204.945557,2703.100098,1206.218506,377.2240906,873.4715576,,2927.477051,253.7803192,1180.801147,304.2455139,212.8292236,85.84876251,1600.122437,412.749115,230.9953003,990.4534912,1141.670288,650.418335,7685.853027,107.3611679,7090.870117,138.6207581,116.508873,853.7944946,667.6119385,17648.51367,319.2169189,501.0694885,1200.438599,224.0946655,421.2371216,26.29048157,400.2614441,756.1535034,454.8504028,4347.231445,221.4427185
13-11-2017,398.2835693,1128.084351,534.7676392,2589.494385,1695.231079,498.421875,347.8196716,442.2136841,2165.462158,578.5560303,162.965744,948.2665405,2201.42334,2705.970703,1185.793701,378.2899475,869.4207153,,2907.012939,250.7528534,1170.599976,300.1857605,210.0641479,86.28360748,1599.062134,408.4159241,225.0668793,991.7496338,1119.648315,658.9398804,7616.071777,107.6044235,7031.304199,133.6155701,116.3159409,845.4870605,656.2145386,17643.28125,316.8243408,505.5310364,1222.685791,222.434021,416.8009644,25.87118149,399.5278015,739.7648926,457.6657104,4247.410156,218.4794159
14-11-2017,395.7783508,1108.978149,543.02771,2624.484863,1720.874146,500.0223694,342.5738831,442.3468933,2123.79248,578.892395,162.4915619,970.6842041,2179.07251,2662.214844,1168.031128,378.4205627,864.0513306,,2968.158936,250.848938,1174.62561,300.04245,208.6409302,84.13114166,1578.341309,407.1932068,227.3699799,996.2362061,1092.255981,667.5314941,7628.985352,107.6652451,6959.167969,132.0197449,114.0833588,856.5476685,651.2806396,17638.00391,314.9581604,499.3608398,1203.03125,234.1061096,413.0127563,25.66340446,397.734375,748.6602173,459.5838623,4259.863281,218.4062347
15-11-2017,392.2613525,1134.421021,539.3952637,2581.419922,1680.570923,488.8789673,350.6683655,432.223877,2106.671875,570.4365234,161.4246826,962.7692871,2169.540283,2697.056885,1141.07251,369.0883179,863.0446777,,2981.639404,242.0548248,1157.334106,301.3797913,205.9978638,84.68556976,1539.453857,408.351532,217.9015503,1008.499756,1091.62439,660.8309326,7633.023926,105.9321213,7032.441895,128.7917786,114.110878,853.6497192,640.7711792,17746.26367,310.9865112,479.0466309,1198.909912,238.0917053,407.3803101,25.37326431,404.7857056,745.5178223,446.4042664,4206.4375,216.9429016
16-11-2017,382.722229,1132.500977,539.9923096,2578.126221,1730.042725,497.0657654,346.9511108,435.0210266,2100.884033,569.6677856,159.053833,953.5274658,2191.515869,2689.602783,1122.922607,370.6329041,866.6160889,,2969.621338,244.7939758,1167.855347,304.6754456,207.4617157,85.44654083,1545.766602,424.0540771,220.6311798,1014.432068,1100.469482,660.223938,7667.257813,107.3003693,6961.444336,129.9524078,114.8275223,873.114502,641.3140259,17528.7168,319.0733643,482.7487793,1217.234985,239.0881195,412.1654053,25.69522858,407.5166626,742.8590088,452.5300293,4173.620117,217.784317
17-11-2017,386.3355103,1124.5802,539.793396,2576.519287,1752.694946,511.5247803,350.1819458,438.2177429,2106.804688,584.7538452,161.6914215,967.4613037,2181.232422,2716.884277,1139.233276,365.4555359,875.1735229,338.7773438,2948.630371,248.7825623,1169.364868,310.5501709,209.8201752,85.91398621,1572.751587,416.5675049,227.4126434,1020.1651,1103.628296,661.5314331,7840.679199,107.9692764,7004.435059,128.8280792,114.9929047,880.8907471,650.8364258,17868.10742,322.9971924,490.8649292,1199.795898,246.6322632,420.4894409,26.25117302,395.0034485,760.2629395,448.1058655,4167.710938,215.9551239
20-11-2017,384.071167,1119.827271,542.5301514,2604.760254,1770.247681,515.8922729,350.4946289,437.4630127,2112.637939,580.6220703,164.9809418,992.9595947,2136.012695,2710.890381,1144.605469,366.3910522,881.2139893,349.3457031,2970.92041,251.2814484,1166.025757,304.2932739,210.7960815,85.43566132,1589.520874,412.1055603,226.8582153,1037.463745,1109.945923,657.4458008,7913.27832,109.7327728,7035.76709,130.5689697,115.1031799,889.536438,652.7114258,17109.51367,318.6905823,490.9124451,1198.089966,260.8665161,421.68573,26.28673744,388.6856384,757.9907837,451.0140381,4083.956299,215.3697968
21-11-2017,386.190979,1114.019043,544.1722412,2651.560791,1774.660522,519.1481934,355.3929749,446.8755493,2136.455078,592.008667,162.2841187,987.8408813,2248.427246,2691.500488,1131.247314,364.4549255,885.097229,378.7896118,2987.282715,251.2814484,1168.632935,305.5828247,208.0310059,86.13141632,1588.846191,414.5510559,229.3318939,1026.795288,1103.492798,661.1811523,7912.47998,111.2530518,7053.618652,131.2218323,113.8904037,900.838501,678.3678589,16621.24609,316.4415283,510.7520142,1184.57312,259.2058411,422.9318542,26.63116074,402.5847473,788.4476929,466.8543091,4066.473389,215.1137085
22-11-2017,399.3916321,1127.460327,537.9025269,2661.965088,1739.554565,516.1715698,352.7527466,443.1904297,2117.937256,595.0354614,161.0986786,971.6794434,2216.966064,2670.058105,1155.979492,366.3910522,889.4118042,388.5223999,2973.112305,247.7253571,1162.320068,304.6276245,209.9421539,86.09880829,1568.366699,414.5725098,229.0759888,1023.206055,1103.537964,667.4848022,7995.45752,110.5841751,6927.973633,131.5119934,114.1384583,899.0996704,683.9926147,16714.65039,320.8917236,508.0941467,1187.985596,260.0598755,427.2683411,26.61993217,393.4137573,786.223938,462.2755127,4131.912598,215.3331909
23-11-2017,392.2613525,1113.34668,541.5350342,2622.958008,1729.454346,511.9086304,350.9809875,440.7484741,2121.130859,593.4499512,160.2985077,984.0020142,2165.877686,2709.143066,1170.741455,371.4159241,883.4671021,368.5162048,2986.146484,245.3225861,1159.621216,305.1530457,209.9421539,85.82702637,1583.786621,425.2767639,227.6258698,1019.068298,1097.445801,662.4186401,7948.733398,109.7023773,6926.469727,131.8021393,115.2409592,914.7971191,657.4973145,16823.88477,320.5567932,517.1122437,1188.251587,260.7716064,424.9256287,26.68170738,399.1201477,779.2138672,463.5748596,4087.717285,214.7844238
24-11-2017,389.852478,1113.34668,542.878479,2641.959473,1755.293579,514.6010742,355.0455933,441.1480713,2103.234375,591.6242676,160.9208832,991.9168701,2155.359375,2726.166016,1163.1427,373.4608154,887.565979,364.4363403,2966.575928,241.8626099,1158.203125,303.0036621,212.0566406,85.96835327,1615.542358,433.1280823,226.2184448,1027.293823,1099.74707,669.6327515,7971.789551,109.6415939,6833.112305,131.2943726,116.4261703,918.7576904,647.0373535,16706.39063,318.1163635,521.6211548,1191.265259,264.4725342,424.1779785,26.52259445,402.7885437,801.8389282,460.3882751,4142.55957,214.1624908
27-11-2017,384.938385,1110.370117,556.711731,2628.381348,1738.868408,513.7284546,353.2738342,442.2136841,2127.583984,590.7594604,161.0097809,986.9403076,2155.124268,2721.153809,1156.463623,374.4613953,890.5144653,373.9232788,2974.493408,239.9403839,1153.034424,302.8126831,210.836731,85.35956573,1600.411255,428.4945679,220.8444366,1033.37561,1105.388306,668.1851807,7991.183105,113.32061,6825.824707,133.5067902,115.847374,918.9991455,645.0637817,16741.14258,321.2266541,523.5671387,1190.290161,263.2863464,420.0906982,26.30171394,406.5791931,805.0297852,467.3493042,4172.545898,215.6990356
28-11-2017,382.4813232,1124.29187,559.8465576,2642.642334,1732.151245,522.5385742,352.6833191,436.8858032,2126.608398,587.87677,162.6101074,979.3572388,2151.461426,2701.76416,1137.926514,373.8305359,894.2537231,375.7420349,2983.10083,240.901474,1159.941528,299.1827698,209.0068817,84.92471313,1617.421631,422.4667053,218.0721436,1026.795288,1093.609863,670.0529175,8099.70752,111.1618271,6829.058105,131.4756927,114.8551178,911.2713013,644.8170776,16672.76563,317.7335205,515.5933228,1190.046143,273.0605469,414.6576538,26.35038185,407.3536682,791.0098877,471.3093872,4176.35498,215.735611
29-11-2017,388.7443848,1107.82605,546.8592529,2664.134277,1722.246826,529.0600586,352.8222046,440.2156982,2133.904785,584.1293335,163.7658691,992.7698975,2138.220215,2673.779297,1144.605469,371.1766663,898.0649414,371.4163513,2969.052734,237.2973175,1167.535156,300.7589417,209.8608093,85.59873199,1611.542725,421.6086426,217.7309723,1023.206055,1099.160645,669.3059082,8144.036133,110.6753769,6840.581055,132.3461456,115.0755844,913.8311157,647.5308228,16630.23633,314.7667542,519.3429565,1178.014282,265.8959351,412.6638794,26.55442047,404.7857056,791.0098877,465.492981,4187.927734,218.5159912
30-11-2017,383.4930725,1101.009155,532.8270264,2655.778809,1693.564087,519.9359131,350.0777588,440.8372803,2135.878662,577.4030762,163.4694977,986.7508545,2145.028809,2649.341553,1132.457275,368.9360046,888.6687012,365.2228088,2950.660156,231.0981903,1164.149902,293.785614,208.2342987,85.55525208,1601.71228,418.7770081,217.3897552,997.3329468,1097.987427,656.7687378,8076.179688,110.1584549,6979.980469,131.0404663,113.5872116,890.2125854,646.2479248,16810.6875,306.584137,512.5556641,1168.641357,272.4437561,402.8942871,25.98723984,398.8348389,791.7833862,452.5300293,4105.932617,213.5771332
01-12-2017,372.6530762,1088.527588,531.2844238,2584.593506,1678.413574,508.4434814,344.9014587,429.9151917,2131.598389,574.7124634,161.2468262,981.0636597,2097.931152,2590.673096,1113.629883,361.1049194,886.0319824,366.4516602,2926.623535,226.1965637,1144.068115,291.5885315,207.543045,84.32681274,1600.893188,411.3547668,215.0013275,1002.16864,1093.564819,658.0994873,8085.479492,110.2496796,7009.989746,130.315094,111.8783035,879.1519775,647.2347412,16810.98242,299.31073,499.2659302,1165.516724,269.0749207,397.660614,25.49119377,385.5064087,778.5854492,451.6328125,4087.522461,211.7479553
04-12-2017,374.0021057,1076.286255,532.3792114,2569.970947,1643.454712,504.2503662,344.7624817,430.0483704,2112.659424,573.3672485,157.6016998,980.5421143,2105.91333,2601.533447,1099.642334,368.9143066,879.2723999,356.6698303,2924.470947,230.2332001,1160.627808,290.6333008,207.4617157,84.91384888,1590.291992,422.745575,214.830719,994.9899292,1098.844604,654.1771851,7983.857422,109.5807648,7018.097656,131.729599,111.7680283,870.940918,653.0075073,16552.77344,300.1242065,494.3297729,1166.580811,264.8046265,402.3958435,25.74951363,385.4248352,777.9086914,439.9691467,4014.365234,212.1503601
05-12-2017,374.6765747,1070.525391,530.5878296,2542.01123,1674.2948,498.9504089,348.0280762,435.6869812,2112.038818,573.1270752,157.2164612,970.3050537,2074.875488,2559.516113,1080.137329,368.9360046,872.7285767,356.227417,2858.818359,230.7137756,1153.674561,291.5885315,206.4451599,84.90299225,1605.037476,422.3164978,211.2907104,996.8842773,1091.985352,648.2003784,7983.48291,107.6956558,7005.118164,129.4083557,110.4174576,882.6295166,650.3924561,16635.70898,305.3878784,496.6080627,1167.998535,265.6587524,401.0002136,25.29651642,379.3924255,766.354248,432.3584595,4012.656006,207.3945007
06-12-2017,371.6896057,1060.300415,527.9505615,2498.344238,1639.041992,495.0614319,341.1147766,429.2935791,2111.417725,573.1270752,157.127533,966.8451538,2066.282471,2491.300781,1060.874023,373.54776,864.5068359,362.1260071,2846.678467,223.0729523,1167.03186,286.0958557,204.6153259,84.52249146,1593.761475,424.8692322,206.556488,996.6849365,1075.152954,638.5114136,8088.671387,106.8138657,7021.102539,127.5586548,110.3898926,895.1391602,647.4320679,16605.50977,298.975769,485.4067078,1167.001465,260.9139709,395.8163452,24.9932766,384.976532,747.9834595,424.4073792,3943.406738,206.6993713
07-12-2017,375.4956055,1098.753052,531.4834595,2567.842041,1643.797974,505.5865784,346.7774658,457.0429382,2183.624756,570.2443237,155.7642822,967.2243652,2062.666992,2549.049072,1083.815674,375.6796265,867.5510254,381.7388916,2883.626465,227.9745941,1181.990234,292.1139221,206.0385284,85.12039948,1592.460449,428.9450073,213.9777222,998.6290894,1099.657104,644.161377,8342.251953,109.6415939,7119.789063,128.4291077,111.5199661,899.8724365,659.5695801,16976.37305,302.8038635,484.457428,1159.888672,269.5020142,400.7509766,25.75699997,405.3971252,774.0893555,446.7446289,3986.822021,205.7481842
08-12-2017,379.0607605,1090.208008,539.8928833,2581.179199,1669.244751,511.0610657,357.4427185,466.3222961,2153.730957,579.5169678,156.9793701,995.6610107,2052.429688,2565.811279,1097.754883,378.7033081,882.2926636,382.7220154,2858.006592,230.3773651,1213.737061,296.8423767,213.2358704,88.02297974,1610.482788,429.8245544,215.3425293,1006.007141,1101.41687,648.177063,8492.382813,109.7023773,7214.557617,130.7503052,111.9609756,889.6812744,676.6411133,16850.52539,299.6456909,495.3739624,1152.908691,273.7248535,409.8725586,26.12388802,404.4189758,784.0966797,450.4880981,4068.573486,206.9920349
11-12-2017,377.4708862,1080.942627,542.4803467,2579.73291,1674.687378,509.1863708,357.2690125,473.0265503,2159.651855,580.0454712,159.9429016,990.2579956,2059.426758,2587.749023,1097.657715,382.8581848,885.1690674,374.3656311,2854.189941,228.8396149,1211.358521,297.5110474,216.5295258,87.92514801,1609.567139,431.304657,214.5321503,1005.508667,1102.77063,662.2318115,8578.364258,108.45578,7200.472168,129.7710419,112.6224899,884.9962158,665.8356323,16813.47266,304.717926,502.7308044,1179.321777,283.1194153,408.8756409,26.18939972,408.1280518,793.427063,461.3164063,4141.827148,211.7479553
12-12-2017,387.8291016,1072.829956,536.0115967,2543.45752,1666.302856,509.5254517,346.6731873,465.1679382,2155.615479,568.5147705,156.1199188,1007.936035,2119.014648,2530.305664,1083.525146,380.769928,872.4648438,377.3149719,2794.789551,228.6954193,1202.758423,293.8334045,212.7072296,85.90311432,1590.436523,433.5356445,213.2099915,997.4326782,1085.66748,662.6520996,8576.0625,106.965889,7255.442383,132.962738,111.8507156,884.4647827,667.1185303,16804.62891,304.7658081,494.4246826,1157.62854,273.1079712,405.585907,25.82625961,408.5764465,795.1674194,451.9730835,4124.196777,210.5772858
13-12-2017,379.6388245,1072.013916,533.175354,2531.887939,1639.385376,504.1855469,351.7799988,459.3960571,2135.545898,555.5425415,155.9717255,987.8883057,2123.099609,2541.152832,1082.847534,376.9196167,873.1600342,374.3656311,2776.72168,225.3315277,1203.124512,289.39151,210.6334076,87.44680786,1587.689819,430.63974,208.1345978,1011.889709,1073.347778,659.546936,8566.014648,107.0571213,7258.232422,133.3979492,110.52771,883.5473022,666.4277954,17317.57617,299.8370667,490.627655,1164.829834,269.9289856,400.7011414,25.48932266,410.5329285,791.8317871,449.2506104,4174.840332,210.1382751
14-12-2017,380.698761,1078.638672,538.8479614,2541.127686,1653.162842,510.1785583,356.8173828,462.015625,2082.322021,567.3616943,155.7939301,1005.566406,2170.009521,2542.696777,1106.708618,384.0982056,881.1660156,377.8065186,2810.096436,227.205719,1209.116699,290.7288208,214.9030151,89.14269257,1590.532959,434.651123,206.8124084,1021.610779,1072.94165,668.4653931,8558.594727,107.8172607,7204.31543,133.7243958,110.3072128,890.1642456,670.9176636,17495.77539,300.5070496,488.3019409,1133.542236,269.7865906,401.1497192,25.67276573,419.2147522,789.2211914,445.2596436,4168.833496,211.1626434
15-12-2017,386.7210083,1074.078125,545.3167114,2570.05127,1696.064575,515.5732422,363.4180298,459.9288635,2086.202637,553.9090576,160.6245422,995.234436,2227.155762,2608.169678,1103.127075,387.9920044,898.1368408,376.2871704,2844.567139,233.3087463,1211.815674,289.58255,215.1876526,89.82757568,1616.265259,438.8556824,214.02034,1027.044556,1086.254272,692.6526489,8608.513672,107.9084854,7178.567383,132.7451324,109.6181412,888.4737549,679.8973999,17384.53711,298.8322144,492.0514832,1128.135742,272.2064819,403.8413696,26.00782967,408.2096252,805.2714844,444.1457825,4211.417969,211.9674683
18-12-2017,389.852478,1091.792114,546.0133057,2592.508057,1722.786133,519.5869751,365.745636,467.2991333,2084.384521,568.5147705,158.6389313,997.6989746,2249.22583,2646.275635,1093.97937,385.0335388,900.7735596,372.3901367,2870.836914,239.9403839,1218.403198,295.0751343,214.0491028,89.05574036,1617.758911,436.15271,216.6220398,1020.1651,1099.205688,710.4195557,8743.004883,108.0909042,7252.012207,132.7814331,110.1969452,889.6812744,683.0058594,17311.02539,305.1964417,502.9205933,1143.601685,276.0022888,404.5391541,26.38220787,402.7069702,812.2813721,439.3504333,4209.5625,216.4307098
19-12-2017,391.008728,1092.32019,550.9893188,2667.267822,1723.668579,526.4574585,370.3661194,476.4896545,2109.687988,580.2857056,158.6092834,1002.438538,2253.451904,2727.138916,1100.46521,378.26828,903.4342651,369.8742981,3005.35083,244.4095154,1234.824951,299.6604004,214.9030151,89.12097168,1609.518799,430.7254944,218.7119293,1018.320496,1101.010864,726.6923218,9205.460938,109.4895477,7222.972168,134.3409576,111.6853333,894.4629517,688.0877686,17307.50977,306.0577698,500.7373047,1141.297852,285.3019714,418.7947388,26.58810997,403.8075256,839.5960083,456.6448059,4258.984863,213.9430084
20-12-2017,389.6597595,1090.208008,551.8352661,2652.323975,1736.073486,529.7680054,369.6712646,469.6522217,2104.742432,577.1628418,159.7058105,1004.571228,2212.599609,2669.73999,1087.203613,378.4422607,895.5960693,370.1209412,3044.491211,248.3020172,1246.673096,301.6663208,214.1304321,89.16443634,1600.700684,435.8309631,223.5740967,1009.696167,1112.382813,719.8984375,9141.973633,108.5165863,7266.874512,136.3720245,111.8783035,886.9281616,687.9397583,17405.01367,303.8566284,500.5,1147.346924,285.4917908,421.2869873,26.3110714,401.8510742,834.3748169,455.8404236,4232.222656,216.9429016
21-12-2017,387.636322,1092.512451,546.3118286,2642.883545,1714.15686,533.8215332,371.7904358,465.3899536,2099.109375,576.3460083,158.7871094,1029.547729,2208.607666,2676.278564,1092.188965,387.317627,895.6679688,371.0088806,3090.574463,253.059494,1233.681519,301.3320618,213.9271088,89.34924316,1596.170776,438.4909363,226.3037109,1007.55249,1136.119751,693.1195679,9045.375977,109.5199661,7224.985352,136.3720245,111.9609756,881.9050293,692.5283203,17155.89844,303.138855,501.4017334,1150.338379,284.8275146,419.4925537,26.75283623,399.9761353,830.0238647,452.2825012,4231.880371,217.8574982
22-12-2017,387.4917603,1092.608276,550.9395752,2674.619385,1747.889771,541.2802734,371.8251648,469.3414612,2105.296631,577.6912842,157.6016998,1033.149902,2190.717285,2676.477539,1097.85144,385.8601685,899.6708984,369.5290222,3079.895996,257.4325562,1241.046509,302.430542,213.9677734,89.197052,1591.978516,445.9130859,225.6213074,1007.054077,1142.753174,696.8551636,9110.133789,109.3071289,7210.213867,140.2890778,111.9334335,889.1016846,693.5644531,17445.72461,306.1056519,504.0123291,1172.962036,287.2947998,420.6888428,26.62554741,402.258667,828.4767456,452.6846924,4189.051758,220.6744537
26-12-2017,389.8043213,1104.849609,552.3328247,2706.797363,1754.803101,538.8272705,374.4306641,482.1283569,2104.831055,587.8287354,156.3273621,1030.922485,2216.637695,2676.512695,1108.886597,386.5345154,895.6919556,371.5021667,3096.94873,258.2013855,1233.36145,303.9112244,214.8216858,89.13182068,1603.880981,444.3043213,228.0950012,1013.235718,1145.95752,692.5126343,9090.411133,108.5165863,7160.093262,140.5066986,111.6026459,898.1820679,692.4296875,17343.91992,303.5216675,513.8371582,1174.158325,290.3314819,422.882019,27.01677322,402.217926,826.4946289,455.1287842,4239.304199,221.6256409
27-12-2017,389.467041,1103.217407,551.9347534,2682.734131,1736.612671,531.1242676,370.6092834,474.7581177,2100.196045,588.6935425,155.6161041,1064.904053,2254.203125,2671.159668,1103.659546,384.4461975,890.1308594,369.8249817,3074.901855,255.4142151,1237.341309,298.8006287,213.1951599,87.2946167,1591.255859,443.7251282,226.4316711,1011.042175,1135.262329,697.3687134,9057.632813,107.9388733,7079.652344,139.708786,110.9136047,892.3378296,691.196167,17551.39453,301.3205261,547.0614624,1161.062988,289.9518433,421.1374512,27.08415794,410.0437622,820.9351196,458.0989075,4178.112793,224.33284
28-12-2017,384.167511,1098.753052,544.2219849,2647.462891,1721.119141,529.0750122,365.6066895,471.8278198,2069.54834,582.3516235,155.9717255,1056.183716,2282.095459,2639.468018,1093.059814,382.1185913,900.3421021,372.8834229,3018.058594,264.5447388,1239.216675,301.1887207,212.9512177,85.22911072,1590.629028,443.2960815,231.4217529,1001.769714,1130.65918,700.3571777,9043.638672,107.1179199,7072.747559,139.9989624,109.7835007,892.772522,689.666687,17571.97266,295.1476135,539.5621948,1164.1875,290.9482422,417.299408,27.56335831,405.1933289,823.4972534,472.2993774,4176.89209,225.3572083
29-12-2017,390.8641968,1112.290405,561.2398071,2678.355713,1722.639282,521.5612183,359.7008057,470.3182068,2088.708984,584.7058105,155.8531799,1041.112183,2267.257324,2684.449219,1128.440063,387.4263916,897.6334229,380.825531,3073.683838,262.9108582,1251.430664,299.9469604,214.0897827,84.47901154,1589.135498,447.0716248,230.1422424,1007.203613,1135.623413,701.4310303,9137.885742,107.6348343,7198.872559,141.5948029,110.445015,889.7296143,686.1635742,17668.01563,296.5831909,542.1727295,1197.092651,300.2479553,430.5082397,27.41922379,410.8997192,829.7337036,471.9281006,4220.01416,229.930191
01-01-2018,385.0828857,1098.032715,562.7824097,2642.722656,1692.19104,515.7228394,353.3781128,468.7642517,2101.571045,587.588623,158.0462341,1041.775757,2257.818848,2644.838135,1107.337769,382.2926025,889.052124,384.4265747,3044.409668,260.6041565,1230.067749,296.4125366,213.3171692,84.78339386,1564.993286,443.4248657,226.7302094,996.9840088,1137.834351,695.4076538,9064.958008,107.3611679,7191.830566,139.5274506,110.3623352,878.8139038,690.258728,17525.83398,293.9035339,544.9255981,1172.452637,296.9266357,423.1312561,27.03736115,410.1253052,824.2225342,467.6277771,4156.966309,231.6130524
